date,sku_id,dc_id,opening_inventory,incoming_inventory,outgoing_inventory,closing_inventory,reserved_inventory,available_inventory
2026-05-01,MED010,DC002,637.5599999999998,0.0,77.96,559.5999999999998,71.0,488.5999999999998
2026-05-01,MED010,DC003,468.89,0.0,21.27,447.62,61.0,386.62
2026-05-01,MED010,DC004,479.95,549.0,3.76,476.19,45.0,431.19
2026-05-01,MED010,DC005,429.8899999999999,549.0,56.41,373.4799999999999,49.0,324.4799999999999
2026-05-01,MED010,DC006,691.6799999999996,0.0,0.95,690.7299999999996,54.0,636.7299999999996
2026-05-01,MED010,DC007,585.4900000000001,0.0,56.77,528.7200000000001,64.0,464.72000000000014
2026-05-01,MED010,DC008,613.2900000000004,0.0,142.61,470.6800000000004,36.0,434.6800000000004
2026-05-01,MED011,DC001,599.4700000000004,0.0,35.15,564.3200000000004,30.0,534.3200000000004
2026-05-01,MED011,DC002,578.2299999999999,0.0,53.51,524.7199999999999,30.0,494.7199999999999
2026-05-01,MED011,DC003,341.00000000000034,0.0,73.0,268.00000000000034,38.0,230.00000000000037
2026-05-01,MED011,DC004,512.8700000000008,0.0,65.68,447.1900000000008,62.0,385.1900000000008
2026-05-01,MED011,DC005,531.4999999999999,520.0,54.0,477.4999999999999,67.0,410.4999999999999
2026-05-01,MED011,DC006,430.44,520.0,54.03,376.41,22.0,354.41
2026-05-01,MED011,DC007,404.1,0.0,40.89,363.21,43.0,320.21000000000004
2026-05-01,MED011,DC008,405.55999999999983,520.0,52.45,353.10999999999984,36.0,317.10999999999984
2026-05-01,MED012,DC001,861.6699999999994,0.0,113.09,748.5799999999994,78.0,670.5799999999994
2026-05-01,MED012,DC002,349.1900000000006,890.0,161.4,187.79000000000065,22.0,165.79000000000062
2026-05-01,MED012,DC003,180.13000000000048,0.0,64.67,1005.4600000000006,119.0,886.4600000000006
2026-05-01,MED012,DC004,627.6200000000005,890.0,88.8,538.8200000000005,45.0,493.8200000000005
2026-05-01,MED012,DC005,1154.2799999999995,0.0,70.69,1083.5899999999997,129.0,954.5899999999996
2026-05-01,MED012,DC006,618.0499999999994,890.0,112.07,505.9799999999994,31.0,474.9799999999994
2026-05-01,MED012,DC007,980.2999999999996,0.0,143.39,836.9099999999996,89.0,747.9099999999996
2026-05-01,MED012,DC008,553.1500000000003,890.0,134.74,418.4100000000003,52.0,366.4100000000003
2026-05-01,MED013,DC001,134.96,361.0,36.27,98.69,9.0,89.69
2026-05-01,MED013,DC002,216.35000000000008,361.0,47.66,168.69000000000008,24.0,144.69000000000008
2026-05-01,MED013,DC003,107.96000000000006,361.0,40.53,67.43000000000006,7.0,60.430000000000064
2026-05-01,MED013,DC004,275.4199999999996,361.0,55.14,220.27999999999963,15.0,205.27999999999963
2026-05-01,MED013,DC005,232.72000000000068,361.0,45.0,187.72000000000068,12.0,175.72000000000068
2026-05-01,MED013,DC006,324.34999999999934,361.0,33.24,291.10999999999933,40.0,251.10999999999933
2026-05-01,MED013,DC007,163.42000000000024,361.0,44.49,118.93000000000023,18.0,100.93000000000023
2026-05-01,MED013,DC008,222.75000000000003,361.0,50.36,172.39000000000004,24.0,148.39000000000004
2026-05-01,MED014,DC001,128.2799999999995,0.0,60.0,505.2799999999995,47.0,458.2799999999995
2026-05-01,MED014,DC002,379.0900000000001,0.0,47.44,331.6500000000001,32.0,299.6500000000001
2026-05-01,MED014,DC003,113.33999999999963,0.0,46.22,504.11999999999966,74.0,430.11999999999966
2026-05-01,MED014,DC004,97.71000000000012,437.0,39.53,58.180000000000106,6.0,52.180000000000106
2026-05-01,MED014,DC005,501.4500000000005,0.0,49.38,452.0700000000005,65.0,387.0700000000005
2026-05-01,MED014,DC006,211.66000000000005,437.0,41.72,169.94000000000003,19.0,150.94000000000003
2026-05-01,MED014,DC007,260.50999999999976,437.0,72.07,188.43999999999977,19.0,169.43999999999977
2026-05-01,MED014,DC008,196.4000000000003,437.0,40.97,155.4300000000003,12.0,143.4300000000003
2026-05-01,MED015,DC001,542.2200000000001,1245.0,182.37,359.85000000000014,44.0,315.85000000000014
2026-05-01,MED015,DC002,524.2400000000004,1245.0,180.84,343.4000000000003,25.0,318.4000000000003
2026-05-01,MED015,DC003,1019.7600000000006,0.0,200.82,818.9400000000005,47.0,771.9400000000005
2026-05-01,MED015,DC004,1414.8300000000008,0.0,180.81,1234.020000000001,76.0,1158.020000000001
2026-05-01,MED015,DC005,606.8300000000005,1245.0,171.99,434.8400000000005,57.0,377.8400000000005
2026-05-01,MED015,DC006,675.8800000000003,1245.0,164.31,511.57000000000033,67.0,444.57000000000033
2026-05-01,MED015,DC007,550.1200000000001,1245.0,132.9,417.22000000000014,35.0,382.22000000000014
2026-05-01,MED015,DC008,1395.1300000000003,0.0,132.44,1262.6900000000005,166.0,1096.6900000000005
2026-05-01,MED016,DC001,489.43000000000046,0.0,24.58,464.8500000000005,47.0,417.8500000000005
2026-05-01,MED016,DC002,342.94000000000085,0.0,75.29,267.65000000000083,25.0,242.65000000000083
2026-05-01,MED016,DC003,338.67,0.0,53.75,284.92,36.0,248.92
2026-05-01,MED016,DC004,365.81,454.0,79.0,286.81,24.0,262.81
2026-05-01,MED016,DC005,0.0,0.0,95.73,358.27,37.0,321.27
2026-05-01,MED016,DC006,422.94000000000017,454.0,28.38,394.5600000000002,43.0,351.5600000000002
2026-05-01,MED016,DC007,551.1899999999999,0.0,52.44,498.75,46.0,452.75
2026-05-01,MED016,DC008,496.0500000000001,0.0,51.01,445.0400000000001,66.0,379.0400000000001
2026-05-01,MED017,DC001,213.42999999999955,292.0,29.82,183.6099999999996,20.0,163.60999999999956
2026-05-01,MED017,DC002,177.21999999999966,0.0,28.43,148.78999999999965,16.0,132.78999999999965
2026-05-01,MED017,DC003,106.62999999999997,292.0,39.97,66.65999999999997,4.0,62.65999999999997
2026-05-01,MED017,DC004,275.01999999999964,0.0,32.37,242.64999999999964,16.0,226.64999999999964
2026-05-01,MED017,DC005,302.79999999999995,292.0,32.11,270.68999999999994,17.0,253.68999999999997
2026-05-01,MED017,DC006,658.4299999999996,0.0,26.64,631.7899999999996,48.0,583.7899999999996
2026-05-01,MED017,DC007,261.56000000000074,0.0,36.55,225.01000000000076,13.0,212.01000000000076
2026-05-01,MED017,DC008,148.1299999999998,292.0,25.28,122.8499999999998,18.0,104.8499999999998
2026-05-01,MED018,DC001,410.44999999999993,0.0,62.71,347.73999999999995,51.0,296.73999999999995
2026-05-01,MED018,DC002,95.71000000000016,429.0,63.18,32.53000000000015,4.0,28.53000000000015
2026-05-01,MED018,DC003,112.04999999999993,429.0,47.82,64.22999999999993,5.0,59.22999999999993
2026-05-01,MED018,DC004,272.32999999999964,429.0,60.35,211.97999999999965,20.0,191.97999999999965
2026-05-01,MED018,DC005,252.0599999999999,429.0,58.09,193.96999999999989,15.0,178.96999999999989
2026-05-01,MED018,DC006,164.44000000000003,429.0,54.22,110.22000000000006,15.0,95.22000000000006
2026-05-01,MED018,DC007,270.3899999999997,429.0,55.12,215.2699999999997,12.0,203.2699999999997
2026-05-01,MED018,DC008,515.2699999999995,0.0,55.96,459.3099999999996,59.0,400.3099999999996
2026-05-01,MED019,DC001,124.7900000000002,0.0,67.63,666.1600000000002,37.0,629.1600000000002
2026-05-01,MED019,DC002,79.62999999999994,0.0,66.32,622.31,57.0,565.31
2026-05-01,MED019,DC003,636.5800000000004,0.0,44.34,592.2400000000004,77.0,515.2400000000004
2026-05-01,MED019,DC004,283.19000000000017,609.0,62.31,220.88000000000017,16.0,204.88000000000017
2026-05-01,MED019,DC005,608.11,609.0,70.18,537.9300000000001,72.0,465.93000000000006
2026-05-01,MED019,DC006,787.7599999999996,0.0,67.02,720.7399999999997,50.0,670.7399999999997
2026-05-01,MED019,DC007,402.1600000000003,609.0,83.19,318.9700000000003,35.0,283.9700000000003
2026-05-01,MED019,DC008,678.8699999999995,0.0,76.89,601.9799999999996,69.0,532.9799999999996
2026-05-01,MED020,DC001,240.3199999999996,376.0,33.31,207.0099999999996,17.0,190.0099999999996
2026-05-01,MED020,DC002,63.659999999999954,0.0,39.4,400.26,29.0,371.26
2026-05-01,MED020,DC003,452.3899999999998,0.0,38.15,414.23999999999984,46.0,368.23999999999984
2026-05-01,MED020,DC004,173.11000000000038,376.0,40.8,132.3100000000004,11.0,121.3100000000004
2026-05-01,MED020,DC005,389.0200000000008,376.0,40.82,348.20000000000084,27.0,321.20000000000084
2026-05-01,MED020,DC006,262.03999999999985,376.0,46.13,215.90999999999983,23.0,192.90999999999983
2026-05-01,MED020,DC007,163.96999999999989,376.0,42.38,121.58999999999988,13.0,108.58999999999988
2026-05-01,MED020,DC008,319.0500000000002,376.0,51.49,267.5600000000002,23.0,244.56000000000017
2026-05-01,MED021,DC001,281.0,0.0,185.07,1508.93,95.0,1413.93
2026-05-01,MED021,DC002,484.5200000000003,1413.0,150.26,334.26000000000033,19.0,315.26000000000033
2026-05-01,MED021,DC003,1373.0999999999997,0.0,162.06,1211.0399999999995,78.0,1133.0399999999995
2026-05-01,MED021,DC004,1010.5800000000016,1413.0,262.75,747.8300000000015,38.0,709.8300000000015
2026-05-01,MED021,DC005,1517.9999999999998,0.0,124.8,1393.1999999999998,76.0,1317.1999999999998
2026-05-01,MED021,DC006,1837.5400000000004,0.0,133.52,1704.0200000000004,101.0,1603.0200000000004
2026-05-01,MED021,DC007,1301.3099999999986,0.0,177.59,1123.719999999999,82.0,1041.719999999999
2026-05-01,MED021,DC008,919.68,1413.0,208.14,711.54,54.0,657.54
2026-05-01,MED022,DC001,158.3699999999996,424.0,58.63,99.7399999999996,5.0,94.7399999999996
2026-05-01,MED022,DC002,490.3799999999998,0.0,43.76,446.61999999999983,37.0,409.61999999999983
2026-05-01,MED022,DC003,139.6600000000003,424.0,56.23,83.43000000000032,13.0,70.43000000000032
2026-05-01,MED022,DC004,444.45,0.0,46.58,397.87,23.0,374.87
2026-05-01,MED022,DC005,556.2499999999995,0.0,30.93,525.3199999999996,39.0,486.3199999999996
2026-05-01,MED022,DC006,563.28,0.0,45.8,517.48,54.0,463.48
2026-05-01,MED022,DC007,333.98,0.0,39.84,294.14,22.0,272.14
2026-05-01,MED022,DC008,228.89000000000027,424.0,54.84,174.05000000000027,24.0,150.05000000000027
2026-05-01,MED023,DC001,294.5099999999995,642.0,71.45,223.0599999999995,25.0,198.0599999999995
2026-05-01,MED023,DC002,130.2100000000002,642.0,36.88,93.3300000000002,6.0,87.33000000000021
2026-05-01,MED023,DC003,691.3300000000002,0.0,30.76,660.5700000000002,78.0,582.5700000000002
2026-05-01,MED023,DC004,569.8700000000001,642.0,71.58,498.2900000000001,70.0,428.2900000000001
2026-05-01,MED023,DC005,620.1199999999999,642.0,23.0,597.1199999999999,84.0,513.1199999999999
2026-05-01,MED023,DC006,538.8899999999999,642.0,57.86,481.0299999999999,50.0,431.0299999999999
2026-05-01,MED023,DC007,401.69000000000005,642.0,78.54,323.15000000000003,33.0,290.15000000000003
2026-05-01,MED023,DC008,776.5000000000005,0.0,42.98,733.5200000000004,82.0,651.5200000000004
2026-05-01,MED024,DC001,285.32999999999976,0.0,55.01,230.31999999999977,31.0,199.31999999999977
2026-05-01,MED024,DC002,346.53999999999945,0.0,57.11,289.42999999999944,39.0,250.42999999999944
2026-05-01,MED024,DC003,453.8000000000005,0.0,33.53,420.27000000000055,30.0,390.27000000000055
2026-05-01,MED024,DC004,185.34999999999997,344.0,41.21,144.13999999999993,20.0,124.13999999999992
2026-05-01,MED024,DC005,357.4200000000004,344.0,55.01,302.4100000000004,24.0,278.4100000000004
2026-05-01,MED024,DC006,325.95000000000016,344.0,44.38,281.57000000000016,18.0,263.57000000000016
2026-05-01,MED024,DC007,320.92,0.0,29.5,291.42,42.0,249.42
2026-05-01,MED024,DC008,281.51999999999987,344.0,42.86,238.65999999999983,26.0,212.65999999999983
2026-05-01,MED025,DC001,980.6700000000004,0.0,146.03,834.6400000000003,89.0,745.6400000000003
2026-05-01,MED025,DC002,199.99999999999983,0.0,175.82,1290.1799999999998,65.0,1225.1799999999998
2026-05-01,MED025,DC003,1220.5799999999997,0.0,168.19,1052.3899999999994,63.0,989.3899999999994
2026-05-01,MED025,DC004,1064.51,1266.0,154.22,910.29,65.0,845.29
2026-05-01,MED025,DC005,895.7399999999996,1266.0,161.14,734.5999999999996,107.0,627.5999999999996
2026-05-01,MED025,DC006,1654.1799999999992,0.0,139.11,1515.0699999999993,140.0,1375.0699999999993
2026-05-01,MED025,DC007,509.8100000000002,1266.0,147.53,362.2800000000002,33.0,329.2800000000002
2026-05-01,MED025,DC008,1060.0799999999997,1266.0,182.58,877.4999999999994,130.0,747.4999999999994
2026-05-01,MED026,DC001,937.8700000000003,0.0,130.41,807.4600000000004,47.0,760.4600000000004
2026-05-01,MED026,DC002,473.3800000000002,1028.0,147.53,325.85000000000025,42.0,283.85000000000025
2026-05-01,MED026,DC003,190.47000000000048,0.0,133.9,1084.5700000000004,77.0,1007.5700000000004
2026-05-01,MED026,DC004,617.2299999999993,1028.0,155.03,462.19999999999936,45.0,417.19999999999936
2026-05-01,MED026,DC005,383.2799999999999,0.0,90.34,1320.9399999999998,128.0,1192.9399999999998
2026-05-01,MED026,DC006,1047.33,1028.0,125.69,921.64,80.0,841.6399999999999
2026-05-01,MED026,DC007,1131.7499999999995,0.0,161.49,970.2599999999996,113.0,857.2599999999995
2026-05-01,MED026,DC008,479.6099999999997,1028.0,148.04,331.5699999999997,36.0,295.5699999999997
2026-05-01,MED027,DC001,1041.5999999999997,0.0,137.19,904.4099999999996,70.0,834.4099999999996
2026-05-01,MED027,DC002,828.9100000000001,0.0,113.24,715.6700000000001,95.0,620.6700000000001
2026-05-01,MED027,DC003,179.43000000000066,0.0,103.7,974.7300000000008,66.0,908.7300000000008
2026-05-01,MED027,DC004,922.0500000000002,0.0,94.89,827.1600000000002,103.0,724.1600000000002
2026-05-01,MED027,DC005,567.3900000000003,899.0,93.64,473.75000000000034,64.0,409.75000000000034
2026-05-01,MED027,DC006,820.2699999999999,899.0,127.87,692.3999999999999,96.0,596.3999999999999
2026-05-01,MED027,DC007,1000.6600000000008,0.0,122.59,878.0700000000006,80.0,798.0700000000006
2026-05-01,MED027,DC008,401.7500000000004,899.0,112.16,289.5900000000004,19.0,270.5900000000004
2026-05-01,MED028,DC001,81.01000000000022,0.0,41.7,388.3100000000002,53.0,335.31000000000023
2026-05-01,MED028,DC002,134.32000000000016,349.0,39.02,95.30000000000015,5.0,90.30000000000015
2026-05-01,MED028,DC003,165.77000000000103,349.0,45.03,120.74000000000105,14.0,106.74000000000105
2026-05-01,MED028,DC004,453.0999999999989,0.0,44.96,408.1399999999989,45.0,363.1399999999989
2026-05-01,MED028,DC005,168.45999999999978,349.0,30.17,138.2899999999998,17.0,121.2899999999998
2026-05-01,MED028,DC006,437.6099999999995,0.0,39.98,397.6299999999995,40.0,357.6299999999995
2026-05-01,MED028,DC007,363.49999999999983,0.0,25.76,337.73999999999984,17.0,320.73999999999984
2026-05-01,MED028,DC008,310.3100000000002,349.0,38.95,271.3600000000002,35.0,236.36000000000016
2026-05-01,MED029,DC001,191.3300000000001,507.0,80.53,110.8000000000001,10.0,100.8000000000001
2026-05-01,MED029,DC002,116.18999999999993,507.0,60.1,56.08999999999991,3.0,53.08999999999991
2026-05-01,MED029,DC003,145.5300000000001,507.0,69.65,75.88000000000008,6.0,69.88000000000008
2026-05-01,MED029,DC004,573.3100000000002,0.0,64.73,508.58000000000015,38.0,470.58000000000015
2026-05-01,MED029,DC005,662.9699999999999,0.0,67.12,595.8499999999999,65.0,530.8499999999999
2026-05-01,MED029,DC006,369.12,507.0,61.66,307.4599999999999,37.0,270.4599999999999
2026-05-01,MED029,DC007,317.4399999999993,507.0,52.14,265.29999999999933,22.0,243.29999999999933
2026-05-01,MED029,DC008,657.1799999999997,0.0,64.05,593.1299999999998,44.0,549.1299999999998
2026-05-01,MED030,DC001,178.6299999999994,350.0,12.85,165.7799999999994,20.0,145.7799999999994
2026-05-01,MED030,DC002,325.7499999999998,0.0,36.17,289.57999999999976,22.0,267.57999999999976
2026-05-01,MED030,DC003,207.81000000000012,350.0,32.74,175.07000000000014,15.0,160.07000000000014
2026-05-01,MED030,DC004,131.0900000000007,350.0,37.79,93.30000000000072,7.0,86.30000000000072
2026-05-01,MED030,DC005,342.4300000000004,350.0,40.42,302.0100000000004,21.0,281.0100000000004
2026-05-01,MED030,DC006,130.28999999999994,0.0,15.22,465.07,64.0,401.07
2026-05-01,MED030,DC007,395.7099999999995,0.0,33.98,361.7299999999995,43.0,318.7299999999995
2026-05-01,MED030,DC008,360.6900000000001,0.0,55.29,305.4000000000001,31.0,274.4000000000001
2026-05-01,MED031,DC001,130.6799999999999,346.0,57.2,73.47999999999989,11.0,62.47999999999989
2026-05-01,MED031,DC002,145.98000000000002,346.0,69.01,76.97000000000001,5.0,71.97000000000001
2026-05-01,MED031,DC003,192.3699999999997,346.0,61.52,130.84999999999965,13.0,117.84999999999964
2026-05-01,MED031,DC004,129.09999999999948,346.0,32.55,96.54999999999949,11.0,85.54999999999949
2026-05-01,MED031,DC005,272.84000000000026,346.0,40.46,232.38000000000025,25.0,207.38000000000025
2026-05-01,MED031,DC006,226.1399999999999,346.0,44.32,181.8199999999999,19.0,162.8199999999999
2026-05-01,MED031,DC007,285.7700000000001,0.0,43.69,242.08000000000013,24.0,218.08000000000013
2026-05-01,MED031,DC008,250.38,346.0,45.25,205.13,24.0,181.13
2026-05-01,MED032,DC001,367.0500000000003,0.0,80.67,286.3800000000003,35.0,251.38000000000028
2026-05-01,MED032,DC002,35.31000000000018,0.0,40.36,407.95000000000016,46.0,361.95000000000016
2026-05-01,MED032,DC003,424.02000000000027,0.0,44.62,379.40000000000026,36.0,343.40000000000026
2026-05-01,MED032,DC004,456.4200000000001,0.0,71.85,384.5700000000001,35.0,349.57000000000005
2026-05-01,MED032,DC005,165.4700000000004,413.0,45.74,119.7300000000004,16.0,103.7300000000004
2026-05-01,MED032,DC006,142.76000000000002,0.0,57.41,498.35,29.0,469.35
2026-05-01,MED032,DC007,313.98000000000013,0.0,64.81,249.17000000000013,13.0,236.17000000000013
2026-05-01,MED032,DC008,382.6099999999999,0.0,58.48,324.1299999999999,25.0,299.1299999999999
2026-05-01,MED033,DC001,193.5399999999993,442.0,58.75,134.78999999999934,8.0,126.78999999999934
2026-05-01,MED033,DC002,275.89999999999964,0.0,67.66,208.23999999999964,12.0,196.23999999999964
2026-05-01,MED033,DC003,313.3600000000002,0.0,45.82,267.5400000000002,32.0,235.5400000000002
2026-05-01,MED033,DC004,320.63000000000005,442.0,50.55,270.08000000000004,33.0,237.08000000000004
2026-05-01,MED033,DC005,351.2599999999997,442.0,62.85,288.4099999999997,34.0,254.40999999999968
2026-05-01,MED033,DC006,257.8600000000002,442.0,31.79,226.0700000000002,13.0,213.0700000000002
2026-05-01,MED033,DC007,428.8900000000001,0.0,73.36,355.5300000000001,19.0,336.5300000000001
2026-05-01,MED033,DC008,341.7800000000003,442.0,60.09,281.6900000000003,30.0,251.69000000000028
2026-05-01,MED034,DC001,648.5700000000013,1036.0,151.68,496.8900000000013,65.0,431.8900000000013
2026-05-01,MED034,DC002,414.3899999999996,1036.0,129.5,284.8899999999996,18.0,266.8899999999996
2026-05-01,MED034,DC003,765.9699999999999,0.0,133.77,632.1999999999999,90.0,542.1999999999999
2026-05-01,MED034,DC004,859.3700000000001,1036.0,125.48,733.8900000000001,52.0,681.8900000000001
2026-05-01,MED034,DC005,781.9900000000001,1036.0,140.48,641.5100000000001,62.0,579.5100000000001
2026-05-01,MED034,DC006,1129.4199999999998,1036.0,104.61,1024.81,134.0,890.81
2026-05-01,MED034,DC007,654.140000000001,1036.0,140.24,513.900000000001,29.0,484.900000000001
2026-05-01,MED034,DC008,630.859999999999,1036.0,125.96,504.899999999999,56.0,448.899999999999
2026-05-01,MED035,DC001,371.56999999999977,0.0,46.38,325.18999999999977,47.0,278.18999999999977
2026-05-01,MED035,DC002,335.7299999999997,0.0,54.6,281.12999999999965,27.0,254.12999999999963
2026-05-01,MED035,DC003,236.2099999999996,466.0,54.87,181.3399999999996,23.0,158.33999999999958
2026-05-01,MED035,DC004,273.2599999999998,466.0,37.95,235.30999999999983,27.0,208.30999999999983
2026-05-01,MED035,DC005,602.3900000000004,0.0,61.0,541.3900000000004,58.0,483.3900000000005
2026-05-01,MED035,DC006,393.3099999999996,466.0,10.24,383.0699999999996,20.0,363.0699999999996
2026-05-01,MED035,DC007,517.8200000000003,0.0,42.46,475.3600000000003,61.0,414.3600000000003
2026-05-01,MED035,DC008,467.33000000000015,0.0,52.88,414.45000000000016,46.0,368.45000000000016
2026-05-01,MED036,DC001,902.45,0.0,70.87,831.5799999999999,47.0,784.5799999999999
2026-05-01,MED036,DC002,472.2499999999995,0.0,29.43,442.8199999999995,51.0,391.8199999999995
2026-05-01,MED036,DC003,263.760000000001,756.0,101.72,162.04000000000102,18.0,144.04000000000102
2026-05-01,MED036,DC004,840.9699999999998,0.0,45.61,795.3599999999998,44.0,751.3599999999998
2026-05-01,MED036,DC005,892.6899999999998,0.0,78.63,814.0599999999998,67.0,747.0599999999998
2026-05-01,MED036,DC006,1138.8199999999997,0.0,84.8,1054.0199999999998,95.0,959.0199999999998
2026-05-01,MED036,DC007,345.88999999999953,756.0,81.08,264.80999999999955,16.0,248.80999999999955
2026-05-01,MED036,DC008,878.6300000000006,0.0,113.21,765.4200000000005,111.0,654.4200000000005
2026-05-01,MED037,DC001,703.02,1365.0,195.0,508.02,56.0,452.02
2026-05-01,MED037,DC002,95.52999999999965,0.0,210.75,1249.7799999999995,135.0,1114.7799999999995
2026-05-01,MED037,DC003,1195.1,0.0,194.92,1000.18,60.0,940.18
2026-05-01,MED037,DC004,1573.7599999999993,0.0,191.36,1382.3999999999992,138.0,1244.3999999999992
2026-05-01,MED037,DC005,1107.979999999999,1365.0,216.93,891.0499999999993,59.0,832.0499999999993
2026-05-01,MED037,DC006,375.3600000000004,0.0,175.79,1564.5700000000004,216.0,1348.5700000000004
2026-05-01,MED037,DC007,1050.6,0.0,196.89,853.7099999999999,119.0,734.7099999999999
2026-05-01,MED037,DC008,446.3600000000004,0.0,218.95,1592.4100000000003,198.0,1394.4100000000003
2026-05-01,MED038,DC001,1449.1799999999992,0.0,221.57,1227.6099999999992,70.0,1157.6099999999992
2026-05-01,MED038,DC002,1307.5099999999998,0.0,166.88,1140.6299999999997,75.0,1065.6299999999997
2026-05-01,MED038,DC003,966.5300000000002,0.0,211.5,755.0300000000002,98.0,657.0300000000002
2026-05-01,MED038,DC004,579.8399999999999,1426.0,186.78,393.06,45.0,348.05999999999995
2026-05-01,MED038,DC005,1281.0599999999995,1426.0,214.03,1067.0299999999995,125.0,942.0299999999996
2026-05-01,MED038,DC006,630.4499999999998,0.0,196.82,1859.63,173.0,1686.63
2026-05-01,MED038,DC007,348.5100000000002,1426.0,187.62,160.8900000000002,20.0,140.8900000000002
2026-05-01,MED038,DC008,474.3600000000001,1426.0,192.59,281.7700000000001,38.0,243.7700000000001
2026-05-01,MED039,DC001,274.34999999999974,0.0,36.27,238.07999999999973,21.0,217.07999999999973
2026-05-01,MED039,DC002,346.7500000000001,0.0,36.56,310.1900000000001,18.0,292.1900000000001
2026-05-01,MED039,DC003,256.2600000000006,0.0,33.15,223.1100000000006,28.0,195.1100000000006
2026-05-01,MED039,DC004,387.7900000000001,0.0,32.45,355.3400000000001,27.0,328.3400000000001
2026-05-01,MED039,DC005,157.96999999999977,314.0,47.63,110.33999999999978,13.0,97.33999999999978
2026-05-01,MED039,DC006,309.7999999999998,314.0,37.94,271.8599999999998,16.0,255.8599999999998
2026-05-01,MED039,DC007,504.7999999999997,0.0,30.02,474.77999999999975,43.0,431.77999999999975
2026-05-01,MED039,DC008,322.1099999999998,0.0,32.25,289.8599999999998,32.0,257.8599999999998
2026-05-01,MED040,DC001,10.340000000000243,0.0,59.77,290.5700000000003,18.0,272.5700000000003
2026-05-01,MED040,DC002,197.0900000000004,340.0,24.42,172.67000000000036,10.0,162.67000000000036
2026-05-01,MED040,DC003,276.02999999999975,0.0,9.71,266.31999999999977,32.0,234.31999999999977
2026-05-01,MED040,DC004,279.43999999999954,340.0,11.17,268.2699999999995,29.0,239.26999999999956
2026-05-01,MED040,DC005,134.85,340.0,14.19,120.66,9.0,111.66
2026-05-01,MED040,DC006,169.77999999999994,340.0,13.33,156.44999999999993,20.0,136.44999999999993
2026-05-01,MED040,DC007,182.22999999999988,340.0,15.65,166.57999999999987,17.0,149.57999999999987
2026-05-01,MED040,DC008,244.55999999999983,340.0,66.26,178.29999999999984,11.0,167.29999999999984
2026-05-02,MED001,DC001,194.7200000000002,0.0,15.6,179.1200000000002,12.0,167.1200000000002
2026-05-02,MED001,DC002,963.3500000000012,0.0,13.83,949.5200000000012,85.0,864.5200000000012
2026-05-02,MED001,DC003,607.4699999999995,0.0,7.79,599.6799999999995,52.0,547.6799999999995
2026-05-02,MED001,DC004,719.9699999999997,0.0,15.06,704.9099999999997,87.0,617.9099999999997
2026-05-02,MED001,DC005,394.9799999999999,0.0,6.15,388.8299999999999,35.0,353.8299999999999
2026-05-02,MED001,DC006,279.1500000000001,0.0,13.79,265.36000000000007,25.0,240.36000000000007
2026-05-02,MED001,DC007,175.08999999999992,0.0,27.4,147.6899999999999,14.0,133.6899999999999
2026-05-02,MED001,DC008,77.04999999999983,0.0,19.57,272.47999999999985,21.0,251.47999999999985
2026-05-02,MED002,DC001,133.35999999999976,219.0,17.87,115.48999999999975,7.0,108.48999999999975
2026-05-02,MED002,DC002,213.33999999999983,0.0,22.25,191.08999999999983,15.0,176.08999999999986
2026-05-02,MED002,DC003,370.5400000000007,0.0,16.37,354.17000000000064,45.0,309.17000000000064
2026-05-02,MED002,DC004,42.96000000000005,0.0,15.02,246.94000000000003,19.0,227.94000000000003
2026-05-02,MED002,DC005,416.5500000000009,0.0,27.1,389.4500000000009,43.0,346.4500000000009
2026-05-02,MED002,DC006,262.1899999999998,219.0,13.38,248.80999999999983,16.0,232.80999999999983
2026-05-02,MED002,DC007,57.66999999999955,219.0,17.18,40.48999999999955,4.0,36.48999999999955
2026-05-02,MED002,DC008,200.7100000000004,0.0,20.36,180.3500000000004,14.0,166.35000000000042
2026-05-02,MED003,DC001,580.7699999999998,0.0,43.72,537.0499999999997,59.0,478.0499999999997
2026-05-02,MED003,DC002,701.0900000000004,0.0,65.9,635.1900000000004,67.0,568.1900000000004
2026-05-02,MED003,DC003,397.3800000000005,699.0,52.52,344.86000000000047,21.0,323.86000000000047
2026-05-02,MED003,DC004,339.0499999999998,699.0,66.09,272.9599999999998,39.0,233.9599999999998
2026-05-02,MED003,DC005,257.29,699.0,65.0,192.29,16.0,176.29000000000002
2026-05-02,MED003,DC006,529.4999999999998,699.0,53.41,476.0899999999998,52.0,424.0899999999998
2026-05-02,MED003,DC007,543.1500000000001,0.0,80.72,462.43000000000006,42.0,420.43000000000006
2026-05-02,MED003,DC008,215.23000000000008,699.0,47.51,167.72000000000008,9.0,158.72000000000008
2026-05-02,MED004,DC001,418.7200000000006,1309.0,122.75,295.9700000000006,38.0,257.9700000000006
2026-05-02,MED004,DC002,1270.35,0.0,120.47,1149.88,65.0,1084.88
2026-05-02,MED004,DC003,1435.7200000000005,0.0,128.27,1307.4500000000005,191.0,1116.4500000000005
2026-05-02,MED004,DC004,458.2399999999994,1309.0,107.36,350.8799999999994,39.0,311.8799999999994
2026-05-02,MED004,DC005,1045.6300000000003,1309.0,94.76,950.8700000000003,92.0,858.8700000000003
2026-05-02,MED004,DC006,1620.6900000000005,0.0,132.28,1488.4100000000003,155.0,1333.4100000000003
2026-05-02,MED004,DC007,1375.49,0.0,100.7,1274.79,151.0,1123.79
